Inventory ID,Description,Item Class,Posting Class,Brand,Description,Item Group,Sub Item Group,Trading Group,Sub Trading Group,Conversion Factor,UOM,Profit Margin Target,Supplier
FAYSE0078,Fay Servt. 1ply 18 x 100shts White,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - White,Kimfay Brand,Manufactured,3.34,Kgs,40%,Kim-Fay
FAYSE0079,Fay Servt. 1ply 18 x 100shts Pink,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - Pink,Kimfay Brand,Manufactured,3.4,Kgs,40%,Kim-Fay
FAYSE0080,Fay Servt. 1ply 18 x 100shts Blue,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - Blue,Kimfay Brand,Manufactured,3.4,Kgs,40%,Kim-Fay
FAYSE0081,Fay Servt. 1ply 18 x 110shts White,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - White,Kimfay Brand,Manufactured,3.67,Kgs,40%,Kim-Fay
FAYSE0082,Fay Serv. 1Ply Edge Emb. Printed Abai Lodges,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - White,Kimfay Brand,Manufactured,11.34,Kgs,40%,Kim-Fay
FAYSE0083,Fay Servt. Value Pack 1ply 30x200shts White,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - Printed,Kimfay Brand,Manufactured,11.12,Kgs,40%,Kim-Fay
FAYSE0084,Fay Servt. 1ply Edge Emb. Printed Cafe Euro,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - Printed,Kimfay Brand,Manufactured,11.34,Kgs,40%,Kim-Fay
FAYSE0085,Fay Servt. 1ply Edge Emb. Printed Enashipai,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - Printed,Kimfay Brand,Manufactured,11.34,Kgs,40%,Kim-Fay
FAYSE0086,Fay Servt. Dinner Edge Emb. 1ply 48x50shts White,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - White,Kimfay Brand,Manufactured,7.28,Kgs,40%,Kim-Fay
FAYSE0087,Fay Servt. 1ply Edge Emb. Printed Cranch Africa,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - Printed,Kimfay Brand,Manufactured,11.34,Kgs,40%,Kim-Fay
FAYSE0088,Fay Servt. 1 ply Edge Emb. Printed Grill Shack,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - Printed,Kimfay Brand,Manufactured,11.34,Kgs,40%,Kim-Fay
FAYSE0089,Fay Servt. 1 ply Edge Emb. Printed Jitrit,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - Printed,Kimfay Brand,Manufactured,11.34,Kgs,40%,Kim-Fay
FAYSE0090,Fay Servt. 1 ply Edge Emb. Printed Great Rift Valley Lodge,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - Printed,Kimfay Brand,Manufactured,11.34,Kgs,40%,Kim-Fay
FAYSE0091,Fay Servt. 1 ply Edge Emb. Printed Ocean Basket,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - Printed,Kimfay Brand,Manufactured,11.34,Kgs,40%,Kim-Fay
FAYSE0092,Fay Servt. Value Pack 1ply 30x200shts White + Free Airtime,FINGOODS  -TISSUE    -SERVIT-FAY,TISSUE,Fay,FG-Tissue-Serviette-Fay,Serviettes,Serviettes - White,Kimfay Brand,Manufactured,11.12,Kgs,40%,Kim-Fay
FAYSE0093,Fay Serv. 1 Ply Edge Emb Printed Sigona,FINGOODS  -TISSUE    -FACIAL-FAY,TISSUE,Fay,FG-Tissue-Facial Tissue-Fay,Serviettes,Serviettes - Printed,Kimfay Brand,Manufactured,11.34,Kgs,40%,Kim-Fay
FAYTP0001,Fay TP Deca Roll White XLC 200M,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,Deca Roll,Kimfay Brand,Manufactured,2.4,Bales of 40s,25%,Kim-Fay
FAYTP0002,Fay TP Decaroll white 150M,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,Deca Roll,Kimfay Brand,Manufactured,1.8,Bales of 40s,25%,Kim-Fay
FAYTP0003,Fay TP Decaroll white LC 150M,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,Deca Roll,Kimfay Brand,Manufactured,1.8,Bales of 40s,25%,Kim-Fay
FAYTP0004,Fay TP Decaroll White LC 100M,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,Deca Roll,Kimfay Brand,Manufactured,1.2,Bales of 40s,25%,Kim-Fay
FAYTP0005,Fay TP Deca Roll White 200M,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,Deca Roll,Kimfay Brand,Manufactured,2.4,Bales of 40s,25%,Kim-Fay
FAYTP0006,Fay Premium TP 300 Sheets White QUILTED,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1.5,Bales of 40s,25%,Kim-Fay
FAYTP0007,Fay TP Emb. Wrap 4 x 10 Pink Expo.,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,25%,Kim-Fay
FAYTP0008,Fay TP Emb. Unwrap. 4x10s White,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,25%,Kim-Fay
FAYTP0009,Fay TP Emb. Unwrap. 4x10s+2 White Promo.,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1.2,Bales of 40s,25%,Kim-Fay
FAYTP0010,Fay TP Emb. Unwrap. 4x10s+1 White Promo,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1.1,Bales of 40s,25%,Kim-Fay
FAYTP0011,Fay TP Emb. Wrap. 4x10s White Expo,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,25%,Kim-Fay
FAYTP0012,Fay TP Emb.Unwrap 4 x 10 pink,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,25%,Kim-Fay
FAYTP0013,Fay TP Emb. Wrap. 40s Singles White,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,25%,Kim-Fay
FAYTP0014,Fay TP Emb. Unwrap.TwinPack 20x2s White,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,25%,Kim-Fay
FAYTP0015,Fay TP Emb. Unwrap.12x4s White,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1.2,Bales of 40s,25%,Kim-Fay
FAYTP0016,Fay TP Emb. Unwrap. 6x8s White,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1.2,Bales of 40s,25%,Kim-Fay
FAYTP0017,Fay TP Unemb. Wrapped 40s,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,25%,Kim-Fay
FAYTP0018,Fay TP Emb. Unwrap. 4x10s White + Free Airtime,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,25%,Kim-Fay
FAYTP0019,Fay TP Emb.Unwrap 4 x 10 pink+ Free Airtime,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,25%,Kim-Fay
FAYTP0020,Fay TP Emb. Unwrap. 6x8s White + Free Airtime,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1.2,Bales of 40s,25%,Kim-Fay
FAYTP0021,Fay TP Emb. Unwrap. 4x10s White + Free Travel Pack Facial,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,25%,Kim-Fay
FAYTP0022,Fay Premium BT TP 300 sheets White,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1.5,Bales of 40s,25%,Kim-Fay
FAYTP0023,Fay TP Deca Roll White LC 150M,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,Deca Roll,Kimfay Brand,Manufactured,1.8,Bales of 40s,25%,Kim-Fay
FAYTP0024,Fay TP Emb. Unwrap. 12x4s Export,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1.2,Bales of 40s,25%,Kim-Fay
FAYTP0025,Fay TP Emb. Unwrap. 40s Singles White,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,25%,Kim-Fay
FAYTP0026,Fay TP Emb. Unwrap. 4x10s Pink Promo.,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,25%,Kim-Fay
FAYTP0027,Fay TP Emb. Wrap. 40s Singles White Export,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1,Bales of 40s,25%,Kim-Fay
FAYTP0028,Fay TP Emb. Wrap. 4x10s+1 White Promo,FINGOODS  -TISSUE    -TOILET-FAY,TISSUE,Fay,FG-Tissue-Toilet Tissue-Fay,Toilet Tissue,40s,Kimfay Brand,Manufactured,1.1,Bales of 40s,25%,Kim-Fay
FAYWP0001,Fay Pure Wet Wipes 10s,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
FAYWP0002,Fay Antibacterial Wet Wipes 72x10s,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
FAYWP0003,Fay Fresh up Wet Wipes,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
FAYWP0004,Fay Sensitive Wet Wipes 72s,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
FAYWP0005,Fay Sensitive wipes promo 2+1,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
FAYWP0006,Fay Antibacterial Wet Wipes 60s,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
FAYWP0007,Fay 70% Alcohol Wet Wipes 60s,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
FAYWP0008,Fay Sensitive Wet Wipes 72S(Singles),FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
FAYWP0009,Fay Pure Wet Wipes 10s(Singles),FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
FAYWP0010,Fay 70% Alcohol Wet Wipes 60s (Singles),FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
FAYWP0011,Fay Antibacterial Wet Wipes 60s  (Singles ),FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
FAYWP0012,Ocean Basket Wet Wipes 1000x1,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
FAYWP0013,Fay Pure Wet Wipes 16x72s,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
FAYWP0014,Fay Antibacterial Wet Wipes 72x10s,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
FAYWP0015,Fay Antibacterial Wet Wipes 72s,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
FAYWP0016,Fay Fresh up Wet Wipes - MK,FINGOODS  -WIPES     -OTHERW-FAY,WIPES,Fay,FG-Other Wipes - Fay,Other Wipes,,Kimfay Brand,Trading,1,Cases,30%,Kim-Fay
HANSA0001,Hand Sanitizer 400ML,FINGOODS  -P SANITATN-SNTZER-FAY,PROFSANITN,Fay,FG-Professional Sanitation-Sanitizers-Fay,Sanitizers,,Kimfay Brand,Manufactured,1,Cases,40%,Kim-Fay
HUGDP0001,Huggies Dry Comfort Size 2  (3 - 6 kg) 2 x 68's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,136,Single Units,20%,KC
HUGDP0002,Huggies Dry Comfort Size 2 (3 - 6 kg) 3 x 38's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,114,Single Units,20%,KC
HUGDP0003,Huggies Dry Comfort Size 2 (3 - 6 kg) 8 x 10's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,80,Single Units,20%,KC
HUGDP0004,Huggies Dry Comfort Size 3 (5 - 9 kg) 8 x 9's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,72,Single Units,20%,KC
HUGDP0005,Huggies Dry Comfort Size 4 (8 - 14 kg) 8 x 8's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,64,Single Units,20%,KC
HUGDP0006,Huggies Dry Comfort Size 5 (12 - 22 kg) 8 x 7's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,56,Single Units,20%,KC
HUGDP0007,Huggies Dry Comfort Size 3 (5 - 9 kg) 4 x 20's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,80,Single Units,20%,KC
HUGDP0008,Huggies Dry Comfort Size 4 (8 - 14 kg) 4 x18's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,72,Single Units,20%,KC
HUGDP0009,Huggies Dry Comfort Size 5 (12 - 22 kg) 4 x 16's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,64,Single Units,20%,KC
HUGDP0010,Huggies Dry Comfort Size 3 (5 - 9 kg) 3 x 36's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,108,Single Units,20%,KC
HUGDP0011,Huggies Dry Comfort Size 4 (8 - 14 kg) 3 x 34's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,102,Single Units,20%,KC
HUGDP0012,Huggies Dry Comfort Size 5 (12 - 22 kg) 3 x 32's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,96,Single Units,20%,KC
HUGDP0013,Huggies Dry Comfort Size 3 (5 - 9 kg) 2 x 64's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,128,Single Units,20%,KC
HUGDP0014,Huggies Dry Comfort Size 4 (8 - 14 kg) 2 x 60's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,120,Single Units,20%,KC
HUGDP0015,Huggies Dry Comfort Size 5 (12 - 22 kg) 2 x 56's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,112,Single Units,20%,KC
HUGDP0016,Huggies Dry Comfort Size 3 (5 - 9 kg) 2 x 4 x 9's Promo,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,72,Single Units,20%,KC
HUGDP0017,Huggies Dry Comfort Size 4 (8 - 14 kg) 2 x 4 x 8's Promo,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,64,Single Units,20%,KC
HUGDP0018,Huggies Dry Comfort Size 5 (12 - 22 kg) 2 x 4 x 7's Promo,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,56,Single Units,20%,KC
HUGDP0019,Huggies Dry Comfort Size 3 (5 - 9 kg) 2 x 2 x 20's Promo,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,80,Single Units,20%,KC
HUGDP0020,Huggies Dry Comfort Size 2 (3 - 6 kg) 4 x 22's,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,88,Single Units,20%,KC
HUGDP0021,Huggies Dry Comfort Size 3 (5-8kg) 50 x 1,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,50,Single Units,20%,KC
HUGDP0023,Huggies Dry Comfort Size 5 (12 - 22 kg) 50 x 1,FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,50,Single Units,20%,KC
HUGDP0024,Huggies Dry Comfort Size 5 (12 - 22 kg) 56's (Singles),FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,56,Single Units,20%,KC
HUGDP0025,Huggies Dry Comfort Size 3 (5 - 9 kg) 36's (Singles),FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,36,Single Units,20%,KC
HUGDP0026,Huggies Dry Comfort Size 3 (5 - 9 kg) 64's (Singles),FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,64,Single Units,20%,KC
HUGDP0027,Huggies Dry Comfort Size 4 (8 - 14 kg) 60's (Singles),FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,60,Single Units,20%,KC
HUGDP0029,Huggies Dry Comfort Size 5 (12 - 22 kg) 32's(Singles),FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,32,Single Units,20%,KC
HUGDP0030,Huggies Dry Comfort Size 2 (3 - 6 kg) 38's(Singles),FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,38,Single Units,20%,KC
HUGDP0031,Huggies Dry Comfort Size 4 (8 - 14 kg) 34's(Singles),FINGOODS  -DIAPERS   -DRYCOM-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Comfort-Huggies,Diapers,,Partners,Trading,34,Single Units,20%,KC
HUGDR0001,Huggies Drynites Boy 4-7yrs 3x10s,FINGOODS  -DIAPERS   -DRYNIT-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Nites-Huggies,Diapers,,Partners,Trading,30,Single Units,20%,KC
HUGDR0002,Huggies Drynites Girl 8-15 yrs 3x9s,FINGOODS  -DIAPERS   -DRYNIT-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Nites-Huggies,Diapers,,Partners,Trading,27,Single Units,20%,KC
HUGDR0003,Huggies Drynites Girl 4-7yrs 3x10s,FINGOODS  -DIAPERS   -DRYNIT-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Nites-Huggies,Diapers,,Partners,Trading,30,Single Units,20%,KC
HUGDR0004,Huggies Drynites Boy 8-15yrs 3x9s,FINGOODS  -DIAPERS   -DRYNIT-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Nites-Huggies,Diapers,,Partners,Trading,27,Single Units,20%,KC
HUGDR0005,Huggies Drynites Boy 4-7yrs 10s (Singles),FINGOODS  -DIAPERS   -DRYNIT-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Nites-Huggies,Diapers,,Partners,Trading,10,Single Units,20%,KC
HUGDR0006,Huggies Drynites Boy 8-15yrs 10s (Singles),FINGOODS  -DIAPERS   -DRYNIT-HUGG,DIAPERS,Huggies,FG-Diapers-Dry Nites-Huggies,Diapers,,Partners,Trading,10,Single Units,20%,KC
HUGGD0001,Huggies Gold Size 3 (5 - 9 Kg) 4 x 48s,FINGOODS  -DIAPERS   -GOLD  -HUGG,DIAPERS,Huggies,FG-Diapers-Gold-Huggies,Diapers,,Partners,Trading,192,Single Units,20%,KC
HUGGD0002,Huggies Gold Size 4 (8 - 14 Kg) 4 x 44s,FINGOODS  -DIAPERS   -GOLD  -HUGG,DIAPERS,Huggies,FG-Diapers-Gold-Huggies,Diapers,,Partners,Trading,176,Single Units,20%,KC
HUGGD0003,Huggies Gold Size  5 (12 - 22Kg) 4 x 38s,FINGOODS  -DIAPERS   -GOLD  -HUGG,DIAPERS,Huggies,FG-Diapers-Gold-Huggies,Diapers,,Partners,Trading,152,Single Units,20%,KC
HUGGD0004,Huggies Gold Size 5 (12 - 22 Kg) 6 x 16s,FINGOODS  -DIAPERS   -GOLD  -HUGG,DIAPERS,Huggies,FG-Diapers-Gold-Huggies,Diapers,,Partners,Trading,96,Single Units,20%,KC
HUGGD0005,Huggies Gold Size 3 (5 - 9 Kg) 6 x 20s,FINGOODS  -DIAPERS   -GOLD  -HUGG,DIAPERS,Huggies,FG-Diapers-Gold-Huggies,Diapers,,Partners,Trading,120,Single Units,20%,KC
HUGGD0006,Huggies Gold Size 4 (8 - 14 Kg) 6 x 18s,FINGOODS  -DIAPERS   -GOLD  -HUGG,DIAPERS,Huggies,FG-Diapers-Gold-Huggies,Diapers,,Partners,Trading,108,Single Units,20%,KC
HUGGD0007,Huggies Extra Care (Gold) 42s (Size 3)  5 - 8 Kgs,FINGOODS  -DIAPERS   -GOLD  -HUGG,DIAPERS,Huggies,FG-Diapers-Gold-Huggies,Diapers,,Partners,Trading,168,Single Units,20%,KC
HUGGD0008,Huggies Extra Care  (Gold) 40s  (Size 4)  8 - 14 Kgs,FINGOODS  -DIAPERS   -GOLD  -HUGG,DIAPERS,Huggies,FG-Diapers-Gold-Huggies,Diapers,,Partners,Trading,160,Single Units,20%,KC
HUGGD0009,Huggies Extra Care  (Gold) 34s (Size  5) 12 - 22Kgs,FINGOODS  -DIAPERS   -GOLD  -HUGG,DIAPERS,Huggies,FG-Diapers-Gold-Huggies,Diapers,,Partners,Trading,136,Single Units,20%,KC
HUGGD0010,Huggies Extra Care  (Gold) 34s (Size  5) 12 - 22Kgs Promo,FINGOODS  -DIAPERS   -GOLD  -HUGG,DIAPERS,Huggies,FG-Diapers-Gold-Huggies,Diapers,,Partners,Trading,136,Single Units,20%,KC
HUGGD0011,Huggies Extra Care  (Gold) 40s  (Size 4)  8 - 14 Kgs Promo,FINGOODS  -DIAPERS   -GOLD  -HUGG,DIAPERS,Huggies,FG-Diapers-Gold-Huggies,Diapers,,Partners,Trading,160,Single Units,20%,KC
