SUPPLIER,CODE,ASSORTED,PARENT CODE,NAME,BARCODE,LOCATION CODE,PRICE,WEIGHT,TAXRATE,TAXABLE,UOM,BRAND,UOM2,UNIT CONVERSION,APP_SELLING_UNIT,CATEGORY,GROUP,DESCRIPTION,LAST_PRICE,REORDER_LEVEL,REORDER_QTY,SALES_AC,PURCHASE_AC
,,,,,,,,,,,,,,,,,,,,,,,
S001,AIROM0001,,,Airoma Air Freshener Citrus Dazzle 300ml,6161103015804,,,,16,TAXABLE,CASE,Airoma,PCS,12,,,,,,,,,
S001,AIROM0002,,,Airoma Air Freshener Lavendar Dreams 300ml,6161103015811,,,,16,TAXABLE,CASE,Airoma,PCS,12,,,,,,,,,
S001,AIROM0003,,,Airoma Air Freshener Cotton Breeze 300ml,6161103015842,,,,16,TAXABLE,CASE,Airoma,PCS,12,,,,,,,,,
S001,AIROM0004,,,Airoma Air Freshener Pomegranate & Mulberry 300ml,6161103015835,,,,16,TAXABLE,CASE,Airoma,PCS,12,,,,,,,,,
S001,ALKBT0001,,,Alkaline Batteries SIZE AA-,5000394126091,,,,16,TAXABLE,PIECE,Duracell,PCS,1,,,,,,,,,
S001,ALKBT0002,,,Alkaline Batteries SIZE C,5000394127531,,,,16,TAXABLE,PIECE,Duracell,PCS,1,,,,,,,,,
S001,ALKBT0003,,,Alkaline Batteries SIZE D,5000394127562,,,,16,TAXABLE,PIECE,Duracell,PCS,1,,,,,,,,,
S001,ALKBT0006,,,FOL - Alkaline Batteries SIZE AA-,5000394126091,,,,16,TAXABLE,PIECE,Duracell,PCS,1,,,,,,,,,
S001,ALKBT0007,,,FOL - Alkaline Batteries SIZE C,5000394127531,,,,16,TAXABLE,PIECE,Duracell,PCS,1,,,,,,,,,
S001,APTML0001,,,Aptamil Infant 400g,5900852061509,,,,16,TAXABLE,CAN,Aptamil,CAN,1,,,,,,,,,
S001,APTML0002,,,Aptamil Follow Up 400g,5900852061516,,,,16,TAXABLE,CAN,Aptamil,CAN,1,,,,,,,,,
S001,APTML0003,,,Aptamil Growing Up 400g,5900852061523,,,,16,TAXABLE,CAN,Aptamil,CAN,1,,,,,,,,,
S001,APTML0004,,,Aptamil Infant 800g,5391522476332,,,,16,TAXABLE,CAN,Aptamil,CAN,1,,,,,,,,,
S001,APTML0005,,,Aptamil Follow Up 800g,5391522476349,,,,16,TAXABLE,CAN,Aptamil,CAN,1,,,,,,,,,
S001,APTML0006,,,Aptamil Growing Up 800g,5391522476356,,,,16,TAXABLE,CAN,Aptamil,CAN,1,,,,,,,,,
S001,APTML0008,,,Aptamil Pre Nutriprem 400g,8718117610051,,,,16,TAXABLE,CAN,Aptamil,CAN,1,,,,,,,,,
S001,BIOGE0001,,,Bio-Oil - Dry Skin Gel 50ml (shrunk in 4's),6001159121046,,,,16,TAXABLE,PIECE,Bio Oil,PCS,1,,,,,,,,,
S001,BIOGE0002,,,Bio-Oil - Dry Skin Gel 100ml (shrunk in 4's),6001159121053,,,,16,TAXABLE,PIECE,Bio Oil,PCS,1,,,,,,,,,
S001,BIOGE0003,,,Bio-Oil - Dry Skin Gel 200ml (shrunk in 4's),6001159121060,,,,16,TAXABLE,PIECE,Bio Oil,PCS,1,,,,,,,,,
S001,BIOLT0001,,,Bio-Oil Lotion 175ml,6001159130017,,,,16,TAXABLE,PIECE,Bio Oil,PCS,1,,,,,,,,,
S001,BIOLT0002,,,Bio-Oil Lotion 250ml,6001159130024,,,,16,TAXABLE,PIECE,Bio Oil,PCS,1,,,,,,,,,
S001,BIOOL0001,,,Bio-Oil Skincare oil 25ml,6001159116790,,,,16,TAXABLE,PIECE,Bio Oil,PCS,1,,,,,,,,,
S001,BIOOL0002,,,Bio-Oil Skincare oil 60ml,6001159111641,,,,16,TAXABLE,PIECE,Bio Oil,PCS,1,,,,,,,,,
S001,BIOOL0003,,,Bio-Oil Skincare oil 125ml,6001159111658,,,,16,TAXABLE,PIECE,Bio Oil,PCS,1,,,,,,,,,
S001,BIOOL0005,,,Bio-Oil Skincare Natural 25ml,6001159125785,,,,16,TAXABLE,PIECE,Bio Oil,PCS,1,,,,,,,,,
S001,BIOOL0006,,,Bio-Oil Skincare Natural 60ml,6001159125792,,,,16,TAXABLE,PIECE,Bio Oil,PCS,1,,,,,,,,,
S001,BIOOL0007,,,Bio-Oil Skincare Natural 125ml,6001159125808,,,,16,TAXABLE,PIECE,Bio Oil,PCS,1,,,,,,,,,
S001,BIOOL0008,,,Bio-Oil Skincare Natural 200ml,6001159125815,,,,16,TAXABLE,PIECE,Bio Oil,PCS,1,,,,,,,,,
S001,COSSE0003,,,Cosy Servt. 1 Ply 60x100 shts White,6161101890151,,,,16,TAXABLE,CASE,Cosy,PCS,60,,,,,,,,,
S001,COSSE0004,,,Cosy Servt. 1 Ply 60x110 shts White,6161101890151,,,,16,TAXABLE,CASE,Cosy,PCS,60,,,,,,,,,
S001,COSSE0011,,,Cosy Servt. 1ply 18 x 110 shts White,6161101890151,,,,16,TAXABLE,CASE,Cosy,PCS,18,,,,,,,,,
S001,COSSE0012,,,Cosy Servt. 1ply 18 x 100 shts White,6161101890151,,,,16,TAXABLE,CASE,Cosy,PCS,18,,,,,,,,,
S001,COSTP0004,,,Cosy TP Emb. Wrap. 40s Singles White,6161101890083,,,,16,TAXABLE,CASE,Cosy,PCS,40,,,,,,,,,
S001,COSTP0005,,,Cosy TP Emb. Unwrap. 6x8s White,6161101890090,,,,16,TAXABLE,CASE,Cosy,PCS,6,,,,,,,,,
S001,COSTP0006,,,Cosy TP Emb. Unwrap. 4x10s White,6161101892025,,,,16,TAXABLE,CASE,Cosy,PCS,6,,,,,,,,,
S001,COSTP0007,,,Cosy TP Emb. Wrap. 40s Singles Prof,6161101890083,,,,16,TAXABLE,CASE,Cosy,PCS,40,,,,,,,,,
S001,COSTP0008,,,Cosy TP Emb. Unwrap.TwinPack 20x2s White,6161101890366,,,,16,TAXABLE,CASE,Cosy,PCS,20,,,,,,,,,
S001,COSTP0009,,,Cosy TP Emb. Unwrap. 12x4s White,6161101891103,,,,16,TAXABLE,CASE,Cosy,PCS,12,,,,,,,,,
S001,COSTP0010,,,Cosy TP Unemb. Wrap. 40s Singles White,6161101890083,,,,16,TAXABLE,CASE,Cosy,PCS,40,,,,,,,,,
S001,COSTP0011,,,Cosy TP Emb. Wrap 4x10s White,6161101890274,,,,16,TAXABLE,CASE,Cosy,PCS,4,,,,,,,,,
S001,COSTP0012,,,Cosy TP Emb Unwrap 4x10s+2 White Promo,6161101890274,,,,16,TAXABLE,CASE,Cosy,PCS,4,,,,,,,,,
S001,COSTP0023,,,Cosy Poa TP Emb. Wrap. 4x10s White 150 Sheets,6161101891103,,,,16,TAXABLE,CASE,Cosy Poa,PCS,4,,,,,,,,,
S001,COSTP0024,,,Cosy Poa TP Emb. Wrap. 4x10s Pink 150 Sheets,6161101892063,,,,16,TAXABLE,CASE,Cosy Poa,PCS,4,,,,,,,,,
S001,COSTP0026,,,Cosy TP Decaroll White Consumer,6161101892513,,,,16,TAXABLE,CASE,Cosy,PCS,12,,,,,,,,,
S001,COWGT0001,,,Cow & Gate First 400g,5900852034138,,,,16,TAXABLE,CAN,Cow & Gate,CAN,1,,,,,,,,,
S001,COWGT0002,,,Cow & Gate Follow Up 400g,5900852034152,,,,16,TAXABLE,CAN,Cow & Gate,CAN,1,,,,,,,,,
S001,COWGT0003,,,Cow & Gate Growing Up 400g,5900852034145,,,,16,TAXABLE,CAN,Cow & Gate,CAN,1,,,,,,,,,
S001,COWGT0004,,,Cow & Gate Infant 900g,5900852054433,,,,16,TAXABLE,CAN,Cow & Gate,CAN,1,,,,,,,,,
S001,COWGT0005,,,Cow & Gate Follow Up 900g,5900852054440,,,,16,TAXABLE,CAN,Cow & Gate,CAN,1,,,,,,,,,
S001,COWGT0006,,,Cow & Gate Growing Up 900g,5900852054457,,,,16,TAXABLE,CAN,Cow & Gate,CAN,1,,,,,,,,,
S001,DABAM0012,,,Dabur Amla Hair Oil 90Ml (Singles),6291069653014,,,,16,TAXABLE,PIECE,Dabur,PCS,1,,,,,,,,,
S001,DABAM0013,,,Dabur Amla Hair Oil 180Ml (Singles),6291069653021,,,,16,TAXABLE,PIECE,Dabur,PCS,1,,,,,,,,,
S001,DABAM0014,,,Dabur Amla Hair Oil 270Ml (Singles),6291069653038,,,,16,TAXABLE,PIECE,Dabur,PCS,1,,,,,,,,,
S001,DABAM0015,,,Dabur Amla Gold Hair Oil 90Ml (Singles),6291069001105,,,,16,TAXABLE,PIECE,Dabur,PCS,1,,,,,,,,,
S001,DABAM0016,,,Dabur Amla Gold Hair Oil 180Ml (Singles),6291069007107,,,,16,TAXABLE,PIECE,Dabur,PCS,1,,,,,,,,,
S001,DABAM0017,,,Dabur Amla Gold Hair Oil 270Ml (Singles),6291069007206,,,,16,TAXABLE,PIECE,Dabur,PCS,1,,,,,,,,,
S001,DABAM0018,,,Dabur Amla Kids Hair Oil 90Ml (Singles),6224007940259,,,,16,TAXABLE,PIECE,Dabur,PCS,1,,,,,,,,,
S001,DABAM0019,,,Dabur Amla Shampoo Keratin 360Ml (Singles),6224007939017,,,,16,TAXABLE,PIECE,Dabur,PCS,1,,,,,,,,,
